#time	sec	step	log_time	priority	tag	pid	log
39764	3	31	2022-01-13 12:23:31.664000	I	am_schedule_service_restart	977	[0,com.zhiliaoapp.musically/com.bytedance.common.wschannel.client.WsClientService,4000]
39787	4	31	2022-01-13 12:23:31.687000	I	am_pss	977	[1933,10307,com.drweb.pro:access,12322816,5611520,4625408]
39836	1	31	2022-01-13 12:23:31.736000	I	am_pss	977	[17583,10114,com.azure.authenticator,71754752,52416512,14194688]
39892	1	31	2022-01-13 12:23:31.792000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
40021	1	32	2022-01-13 12:23:31.921000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
40228	2	32	2022-01-13 12:23:32.128000	I	auditd	12979	type=1400 audit(0.0:3517): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
40767	1	32	2022-01-13 12:23:32.667000	I	sysui_multi_action	1118	[757,1093,758,4,793,2004,1094,738721792,1095,4]
41236	1	33	2022-01-13 12:23:33.136000	I	auditd	13052	type=1400 audit(0.0:3519): avc: denied { getattr } for comm="df" path="/vendor/protect_f" dev="mmcblk0p9" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_f_data_file:s0 tclass=dir permissive=0
41236	2	33	2022-01-13 12:23:33.136000	I	auditd	13052	type=1400 audit(0.0:3520): avc: denied { getattr } for comm="df" path="/vendor/protect_s" dev="mmcblk0p10" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_s_data_file:s0 tclass=dir permissive=0
41240	1	33	2022-01-13 12:23:33.140000	I	auditd	13052	type=1400 audit(0.0:3524): avc: denied { getattr } for comm="df" path="/mnt/media_rw" dev="tmpfs" ino=1151 scontext=u:r:shell:s0 tcontext=u:object_r:mnt_media_rw_file:s0 tclass=dir permissive=0
41312	2	33	2022-01-13 12:23:33.212000	I	auditd	13044	type=1400 audit(0.0:3525): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
42444	1	34	2022-01-13 12:23:34.344000	I	auditd	13105	type=1400 audit(0.0:3527): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
42767	1	34	2022-01-13 12:23:34.667000	I	sysui_multi_action	1118	[757,1093,758,4,793,2000,1094,738721792,1095,4]
42844	1	34	2022-01-13 12:23:34.744000	I	sqlite_mem_released	1933	0
42844	2	34	2022-01-13 12:23:34.744000	I	force_gc	1933	mem
42865	3	34	2022-01-13 12:23:34.765000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
43035	1	35	2022-01-13 12:23:34.935000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
43580	2	35	2022-01-13 12:23:35.480000	I	auditd	13184	type=1400 audit(0.0:3529): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
43789	1	35	2022-01-13 12:23:35.689000	I	am_proc_start	977	[0,13213,10251,com.zhiliaoapp.musically,service,com.zhiliaoapp.musically/com.bytedance.common.wschannel.client.WsClientService]
43821	1	35	2022-01-13 12:23:35.721000	I	am_proc_bound	977	[0,13213,com.zhiliaoapp.musically]
43892	1	35	2022-01-13 12:23:35.792000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
44636	1	36	2022-01-13 12:23:36.536000	I	auditd	13274	type=1400 audit(0.0:3531): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
45756	1	37	2022-01-13 12:23:37.656000	I	auditd	13515	type=1400 audit(0.0:3533): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
46033	1	37	2022-01-13 12:23:37.933000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
46720	1	38	2022-01-13 12:23:38.620000	I	auditd	13622	type=1400 audit(0.0:3535): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
47779	1	39	2022-01-13 12:23:39.679000	I	sysui_multi_action	1118	[757,1093,758,4,793,5012,1094,738721792,1095,4]
47840	1	39	2022-01-13 12:23:39.740000	I	auditd	13709	type=1400 audit(0.0:3537): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
47884	1	39	2022-01-13 12:23:39.784000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
47910	1	40	2022-01-13 12:23:39.810000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
48896	2	40	2022-01-13 12:23:40.796000	I	auditd	13775	type=1400 audit(0.0:3539): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
49045	1	40	2022-01-13 12:23:40.945000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
49952	1	41	2022-01-13 12:23:41.852000	I	auditd	13847	type=1400 audit(0.0:3541): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
49956	1	42	2022-01-13 12:23:41.856000	I	auditd	13847	type=1400 audit(0.0:3542): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
51012	2	42	2022-01-13 12:23:42.912000	I	auditd	13932	type=1400 audit(0.0:3543): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
51236	1	42	2022-01-13 12:23:43.136000	I	auditd	13952	type=1400 audit(0.0:3545): avc: denied { getattr } for comm="df" path="/vendor/protect_f" dev="mmcblk0p9" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_f_data_file:s0 tclass=dir permissive=0
51236	2	42	2022-01-13 12:23:43.136000	I	auditd	13952	type=1400 audit(0.0:3546): avc: denied { getattr } for comm="df" path="/vendor/protect_s" dev="mmcblk0p10" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_s_data_file:s0 tclass=dir permissive=0
51892	1	43	2022-01-13 12:23:43.792000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
52028	1	43	2022-01-13 12:23:43.928000	I	auditd	13981	type=1400 audit(0.0:3551): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
52062	1	43	2022-01-13 12:23:43.962000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
52852	1	44	2022-01-13 12:23:44.752000	I	sqlite_mem_released	1902	112640
52852	2	44	2022-01-13 12:23:44.752000	I	force_gc	1902	mem
52879	3	44	2022-01-13 12:23:44.779000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
53012	1	44	2022-01-13 12:23:44.912000	I	auditd	14051	type=1400 audit(0.0:3553): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
53787	1	44	2022-01-13 12:23:45.687000	I	sysui_multi_action	1118	[757,1093,758,4,793,6008,1094,738721792,1095,4]
54064	1	45	2022-01-13 12:23:45.964000	I	auditd	14113	type=1400 audit(0.0:3555): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
55070	1	46	2022-01-13 12:23:46.970000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
55128	1	46	2022-01-13 12:23:47.028000	I	auditd	14208	type=1400 audit(0.0:3557): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
55791	1	46	2022-01-13 12:23:47.691000	I	sysui_multi_action	1118	[757,1093,758,4,793,2004,1094,738721792,1095,4]
55899	1	47	2022-01-13 12:23:47.799000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
56192	1	47	2022-01-13 12:23:48.092000	I	auditd	14293	type=1400 audit(0.0:3559): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
57228	1	48	2022-01-13 12:23:49.128000	I	auditd	14342	type=1400 audit(0.0:3561): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
57795	1	48	2022-01-13 12:23:49.695000	I	sysui_multi_action	1118	[757,1093,758,4,793,2004,1094,738721792,1095,4]
57891	1	48	2022-01-13 12:23:49.791000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
58080	1	49	2022-01-13 12:23:49.980000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
58268	2	49	2022-01-13 12:23:50.168000	I	auditd	14426	type=1400 audit(0.0:3563): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
58841	1	49	2022-01-13 12:23:50.741000	I	wm_task_moved	977	[44867,1,5]
58842	2	49	2022-01-13 12:23:50.742000	I	am_create_activity	977	[0,169929699,44867,com.example.test_one/.Gravity_detector,NULL,NULL,NULL,0]
58845	3	49	2022-01-13 12:23:50.745000	I	am_pause_activity	977	[0,76576014,com.example.test_one/.MainActivity]
58926	1	49	2022-01-13 12:23:50.826000	I	am_on_paused_called	10516	[0,com.example.test_one.MainActivity,handlePauseActivity]
58932	2	49	2022-01-13 12:23:50.832000	I	am_restart_activity	977	[0,169929699,44867,com.example.test_one/.Gravity_detector]
58938	3	49	2022-01-13 12:23:50.838000	I	am_set_resumed_activity	977	[0,com.example.test_one/.Gravity_detector,minimalResumeActivityLocked]
58945	4	49	2022-01-13 12:23:50.845000	I	sysui_count	977	[window_time_0,53]
58945	5	49	2022-01-13 12:23:50.845000	I	sysui_multi_action	977	[757,803,799,window_time_0,802,53]
59212	1	50	2022-01-13 12:23:51.112000	I	am_on_resume_called	10516	[0,com.example.test_one.Gravity_detector,LAUNCH_ACTIVITY]
59328	1	50	2022-01-13 12:23:51.228000	I	auditd	14473	type=1400 audit(0.0:3565): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
59609	1	50	2022-01-13 12:23:51.509000	I	am_activity_launch_time	977	[0,169929699,com.example.test_one/.Gravity_detector,672,672]
59610	2	50	2022-01-13 12:23:51.510000	I	sysui_multi_action	977	[319,53904,322,53903,325,26723,757,761,758,8,759,2,806,com.example.test_one,871,com.example.test_one.Gravity_detector,904,com.example.test_one,905,0]
59911	1	50	2022-01-13 12:23:51.811000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
60592	1	51	2022-01-13 12:23:52.492000	I	auditd	14547	type=1400 audit(0.0:3567): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
61119	1	51	2022-01-13 12:23:53.019000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
61212	1	51	2022-01-13 12:23:53.112000	I	auditd	14586	type=1400 audit(0.0:3569): avc: denied { getattr } for comm="df" path="/vendor/protect_f" dev="mmcblk0p9" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_f_data_file:s0 tclass=dir permissive=0
61807	1	52	2022-01-13 12:23:53.707000	I	sysui_multi_action	1118	[757,1093,758,4,793,4012,1094,738721792,1095,4]
61968	1	52	2022-01-13 12:23:53.868000	I	auditd	14618	type=1400 audit(0.0:3575): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
61972	1	52	2022-01-13 12:23:53.872000	I	auditd	14618	type=1400 audit(0.0:3576): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
62278	2	52	2022-01-13 12:23:54.178000	I	sysui_action	1608	[920,1381127870]
62279	3	52	2022-01-13 12:23:54.179000	I	sysui_multi_action	1608	[757,920,758,4,759,1381127870]
62700	1	52	2022-01-13 12:23:54.600000	I	am_stop_activity	977	[0,76576014,com.example.test_one/.MainActivity]
62728	2	52	2022-01-13 12:23:54.628000	I	am_on_stop_called	10516	[0,com.example.test_one.MainActivity,handleStopActivity]
62768	1	52	2022-01-13 12:23:54.668000	I	sf_frame_dur	386	[com.example.test_one/com.example.test_one.MainActivity#0,0,0,1,0,0,0,1]
62920	1	52	2022-01-13 12:23:54.820000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
63404	1	53	2022-01-13 12:23:55.304000	I	auditd	14680	type=1400 audit(0.0:3577): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
63766	1	53	2022-01-13 12:23:55.666000	I	am_mem_factor	977	[1,2]
64825	1	54	2022-01-13 12:23:56.725000	I	sysui_multi_action	1118	[757,1093,758,4,793,3016,1094,738721792,1095,4]
65000	1	54	2022-01-13 12:23:56.900000	I	auditd	14733	type=1400 audit(0.0:3579): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
65149	1	54	2022-01-13 12:23:57.049000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
65155	1	54	2022-01-13 12:23:57.055000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
65816	2	54	2022-01-13 12:23:57.716000	I	auditd	14788	type=1400 audit(0.0:3581): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
66008	1	55	2022-01-13 12:23:57.908000	I	am_meminfo	977	[1080553472,119705600,151363584,325185536,364175360]
66072	1	55	2022-01-13 12:23:57.972000	I	am_pss	977	[10516,10274,com.example.test_one,89620480,82824192,112640]
66119	1	55	2022-01-13 12:23:58.019000	I	am_pss	977	[4831,10029,com.android.vending,68056064,55218176,9994240]
66193	1	55	2022-01-13 12:23:58.093000	I	am_pss	977	[1870,10010,com.google.android.gms,111688704,76165120,15974400]
66245	1	55	2022-01-13 12:23:58.145000	I	am_pss	977	[1781,10028,com.android.launcher3,133349376,104681472,24965120]
66312	1	55	2022-01-13 12:23:58.212000	I	am_pss	977	[9523,10036,com.google.android.googlequicksearchbox:search,159582208,143687680,139264]
66328	1	55	2022-01-13 12:23:58.228000	I	auditd	14828	type=1400 audit(0.0:3583): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
66332	2	55	2022-01-13 12:23:58.232000	I	auditd	14828	type=1400 audit(0.0:3584): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
66354	3	55	2022-01-13 12:23:58.254000	I	am_pss	977	[1102,10064,com.android.inputmethod.latin,26671104,18128896,5396480]
66450	1	55	2022-01-13 12:23:58.350000	I	am_pss	977	[1952,10285,com.fancyclean.security.antivirus,225319936,143247360,72365056]
66506	1	55	2022-01-13 12:23:58.406000	I	am_pss	977	[9170,10251,com.zhiliaoapp.musically:push,73073664,31207424,141312]
66541	1	55	2022-01-13 12:23:58.441000	I	am_pss	977	[4138,99032,com.android.chrome:sandboxed_process0,26001408,8466432,3095552]
66588	1	55	2022-01-13 12:23:58.488000	I	am_pss	977	[10302,10010,com.google.android.gms.unstable,23126016,10199040,6754304]
66678	1	55	2022-01-13 12:23:58.578000	I	am_pss	977	[13213,10251,com.zhiliaoapp.musically,139827200,96366592,136192]
66741	1	56	2022-01-13 12:23:58.641000	I	am_pss	977	[1608,10010,com.google.android.gms.persistent,92443648,71733248,6061056]
66788	1	56	2022-01-13 12:23:58.688000	I	am_pss	977	[8666,10240,com.lucky.ring.toss,39022592,27983872,144384]
66827	1	56	2022-01-13 12:23:58.727000	I	am_pss	977	[9050,10240,com.lucky.ring.toss:dpro1,15908864,6836224,161792]
66872	1	57	2022-01-13 12:23:58.772000	I	am_pss	977	[1640,10036,com.google.android.googlequicksearchbox:interactor,34166784,19578880,5368832]
66908	1	57	2022-01-13 12:23:58.808000	I	am_pss	977	[9613,10010,com.google.process.gapps,7233536,4157440,169984]
66956	1	57	2022-01-13 12:23:58.856000	I	am_pss	977	[9267,10241,com.nightmarket.ring.toss,35984384,25972736,145408]
66994	1	57	2022-01-13 12:23:58.894000	I	am_pss	977	[8934,10241,com.nightmarket.ring.toss:dpro1,14393344,6373376,161792]
67033	1	57	2022-01-13 12:23:58.933000	I	am_pss	977	[9301,10240,com.lucky.ring.toss:dpro2,15193088,6598656,162816]
67068	1	58	2022-01-13 12:23:58.968000	I	am_pss	977	[9282,10241,com.nightmarket.ring.toss:dpro2,13664256,6070272,162816]
67111	1	58	2022-01-13 12:23:59.011000	I	am_pss	977	[7344,10248,com.bestrk.benefittybeta,42789888,38514688,146432]
67114	2	58	2022-01-13 12:23:59.014000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180702,NULL,0,Notification(channel=toolbar pri=-2 contentView=com.fancyclean.security.antivirus/0x7f0c0140 vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=SECRET),1]
